	coef	c_control	c_perturbed	delta	symbol	label	log2FC_control_L2C_vs_E2C
23821	-0.0059689713279545776	-0.0008314199922704425	1.9786510296717507e-05	0.00085120650256716	Bace1	neither	0.4673885890338355
53324	-0.002058946776419306	-0.0008282552987335243	0.0005174310769097238	0.001345686375643248	Nptx2	neither	1.1376091614409838
171531	0.0022158751307300604	-0.0008249467748394771	-0.0012525462006339467	-0.00042759942579446964	Mlph	neither	-0.7885684071856635
229658	-0.007117063389499004	-0.0008217049425766752	-0.002829981620742828	-0.002008276678166153	Vangl1	neither	0.023370994107843556
622434	-0.0021273874739582404	-0.0008172727518622757	-0.0008239422086199231	-6.669456757647384e-06	Arhgef26	neither	1.2547783610247147
76566	-0.0007232893395930645	-0.0008081031358995565	-0.000612667326965578	0.0001954358089339785	Rflnb	zygotic	2.4673270235682265
232821	-0.0032634807311706943	-0.0008062907726816164	9.258174170816373e-05	0.0008988725143897801	Ccdc106	neither	0.6320383501020196
13823	0.0017732467194543577	-0.0007784010170565617	0.0003352524220668279	0.0011136534391233896	Epb41l3	neither	-1.1278802290749161
103967	0.001258713966210759	-0.0007719805400725787	-0.00024314811121677727	0.0005288324288558015	Dnm3	neither	-1.4579622890033062
110385	-0.0020277436991259223	-0.0007685033257862701	-0.0005778056568853131	0.00019069766890095696	Pde4c	neither	0.8776422975531516
54650	0.0011701297872947626	-0.0007626124049328869	-0.0003200286071769621	0.00044258379775592477	Sfmbt1	neither	-1.5987006336861247
16438	0.00473167701582156	-0.000758002653030378	-0.0004253486964982633	0.00033265395653211467	Itpr1	neither	-0.2821894237376594
110197	0.0013422596973942209	-0.0007465551556048335	4.9135625498378146e-05	0.0007956907811032116	Dgkg	neither	-0.9540754128739242
213760	0.001051738270185445	-0.0007456329461264158	-0.0005704303281799491	0.00017520261794646674	Prepl	neither	-1.7485033173794469
208213	0.0028236297048986917	-0.0007450682385336286	-0.0003340743443370537	0.0004109938941965749	Tmem132c	neither	-0.5822451485029015
14027	0.003236165978427282	-0.0007430593578126908	0.0007709629767790591	0.00151402233459175	Evpl	neither	-0.23477741301330346
14281	0.0009186966770447031	-0.0007413485298083567	-0.0002722440657434125	0.00046910446406494416	Fos	neither	-0.9985935695548956
214580	0.0018471252981068326	-0.0007395010991771843	0.0007141971128013844	0.0014536982119785686	Pstk	neither	-0.9621649838776914
240913	0.002604517256884626	-0.0007346381817914786	-0.00048420578599749135	0.00025043239579398724	Adamts4	neither	-0.6186548425368212
68440	0.002208773712343852	-0.0007346032509185239	-0.00038331244394066035	0.0003512908069778636	Dusp23	neither	-0.8222482387597175
78100	0.002458924355944452	-0.000722502131956898	-0.0001626437269718865	0.0005598584049850114	Msantd4	neither	-0.7077497482630576
66902	0.0007713457068540194	-0.0007123617990687887	-0.0006733822436360515	3.8979555432737205e-05	Mtap	neither	-2.4580745838841467
66591	-0.0033083463629748015	-0.0007104651417192804	-0.0009707407074990579	-0.00026027556577977755	Mad2l1bp	neither	0.8752473292080754
271786	0.0009083580889922741	-0.0007045334884992937	-0.0005492388530044318	0.00015529463549486186	Galnt13	neither	-1.5610963769421127
23985	-0.004553226092204899	-0.0007017980329357106	-0.005381547448440251	-0.00467974941550454	Slc26a4	neither	0.22678847478668449
26874	0.006828872779183043	-0.0006982354469314922	0.0024372803130640244	0.0031355157599955163	Abcd2	neither	-0.15502402442452434
22640	-0.0010380003794355865	-0.0006937132788213671	-0.00032929932814127513	0.000364413950680092	Zfp1	neither	1.8101525831567138
13195	-0.0024771269372937123	-0.0006930405578533318	-0.0016367283120137426	-0.0009436877541604108	Ddc	neither	0.5246298216786902
214106	-0.0010751992112403052	-0.0006912034293699381	-0.0006385011510647632	5.270227830517487e-05	4933430I17Rik	neither	1.4521387004654616
19099	-0.002022774497182333	-0.0006844507092006447	-0.0008442969946397388	-0.00015984628543909407	Mapk8ip1	neither	0.5286175395376469
227059	0.003235759412801702	-0.0006751602834494619	-0.00016484931258214583	0.000510310970867316	Slc39a10	neither	-0.3479857018990946
69217	-0.0039044720712377422	-0.0006723078008528344	0.0002382279069014868	0.0009105357077543212	Plekha4	neither	0.3212093819439841
102545	-0.002247351357383073	-0.0006666582620581657	-0.001384857452915864	-0.0007181991908576983	Cmtm7	neither	0.6231209752541778
77505	-0.003803666044529452	-0.0006591985936089977	0.0014140396380742752	0.002073238231683273	Dnhd1	neither	0.13060857599041042
216527	-0.0018883295630187644	-0.0006553866569714308	-0.00023218273957054868	0.00042320391740088213	Ccm2	neither	0.7283632338413378
14251	0.002996489027332306	-0.0006512948494893373	-0.0014550905178134599	-0.0008037956683241225	Flot1	neither	-0.4904154994862559
11601	0.003969414493376735	-0.0006321514944171371	-0.0026612937054245355	-0.0020291422110073985	Angpt2	neither	-0.442523376721591
110310	-0.0042757593967375105	-0.0006303320375343179	-0.0023810837828922566	-0.0017507517453579386	Krt7	neither	0.45838961200476463
235041	0.002115473223845176	-0.0006282769327858205	-0.0017143424935875645	-0.001086065560801744	Kank2	neither	-0.6952254415653701
13170	-0.0020741804888640834	-0.0006220902971019135	-0.0007013042427451358	-7.921394564322222e-05	Dbp	neither	0.9483769247309264
18712	-0.00122391773207449	-0.0006198695685545052	-0.00020990115116472806	0.0004099684173897772	Pim1	neither	1.4497737774235202
231724	-0.0020106571332046304	-0.0006055340272903411	-0.0013074906480156805	-0.0007019566207253394	Rad9b	neither	0.7895823899709044
240058	-0.0020606292237137394	-0.0005831183640659396	-0.0008142847027061362	-0.0002311663386401966	Cpne5	neither	0.6918424165219048
76547	-0.0006754156420136565	-0.0005807136639719546	0.00013352041704387834	0.0007142340810158329	Tmem101	neither	1.2597292613804465
99512	0.0015303992770483341	-0.0005800727043795946	-0.00022311760788944782	0.0003569550964901468	Wdr47	neither	-0.8869411227173147
329502	0.010035999103213986	-0.0005734558434540238	-0.000881936520506493	-0.0003084806770524692	Pla2g4e	neither	-0.1421908089757463
241494	0.0009785828085575924	-0.0005687717858374937	-0.0002965490617340193	0.00027222272410347447	Zfp385b	neither	-1.287690930770233
12795	-0.00162140169915176	-0.0005678139155758761	-0.0004517219670652026	0.00011609194851067351	Plk3	neither	0.8411608799369059
665563	0.006575123036223829	-0.0005668473657991886	-0.002239348968632504	-0.0016725016028333155	Mthfd2l	neither	-0.19080308935773377
67295	-0.0020168565722623556	-0.0005630786672467319	-0.00038703824066411573	0.00017604042658261616	Rab3c	neither	0.37424049889932565
22376	-0.0010893992984020817	-0.0005627498235087021	-0.0001234903541214889	0.00043925946938721313	Was	neither	1.0450215007847254
216292	0.001608434149670186	-0.0005595893679814115	-0.0013128002407949554	-0.0007532108728135439	Mettl25	neither	-0.8133143460533295
107513	0.002045559560677801	-0.0005589941621113462	-0.0006714696172931274	-0.00011247545518178117	Ssr1	neither	-0.6439265009828381
245945	-0.004848336979779471	-0.0005571359785146974	-0.0013042272713388837	-0.0007470912928241863	Rbm47	neither	0.4879906147275865
56316	-0.007066893143476645	-0.0005552094698084129	0.0004112925028473751	0.000966501972655788	Ggcx	neither	0.08188085500620153
12477	0.0039026845308445775	-0.0005551498205785107	-0.0018740775279117699	-0.0013189277073332591	Ctla4	neither	-0.2611549553107143
19734	0.0019986047155409435	-0.0005513498428761623	0.0006364515601176118	0.0011878014029937742	Rgs16	neither	-0.25331992189246205
320865	0.0030571058347324894	-0.0005412405923051353	-0.001404623661520788	-0.0008633830692156528	Cdh18	neither	-0.6696270468506591
74694	0.0009589745296348013	-0.0005407461299770827	-0.000690023648983169	-0.00014927751900608622	Tbc1d30	neither	-1.0192125358308484
240261	0.0021045350143351184	-0.0005380804076164085	-0.0013358790713923776	-0.000797798663775969	Ccdc112	neither	-0.6715452550774105
229595	-0.0018679085529802902	-0.0005271238715604975	0.00036823833831759	0.0008953622098780875	Adamtsl4	neither	0.48018688427473594
21652	0.0031997481346069875	-0.000517676665134367	-0.0004079966913006168	0.00010967997383375019	Phf1	neither	-0.2975737640037112
74386	0.001607535582200071	-0.0005141881947512581	-0.0003479303087539523	0.00016625788599730585	Rmi1	neither	-0.806430055512456
16007	0.004863931105344555	-0.0005129420684137106	0.00037945434417066635	0.000892396412584377	Ccn1	neither	0.011191947891514193
22359	-0.0012225924242933942	-0.0005124018618341211	-0.001130171879953736	-0.000617770018119615	Vldlr	neither	0.7895385856881232
18413	-0.0005066821483293225	-0.0005023746435875325	-0.0003736112262134419	0.00012876341737409064	Osm	neither	1.0985973767869261
321007	0.0023083330957763804	-0.0004958074813048788	-0.0006165683518920979	-0.0001207608705872191	Serac1	neither	-0.37663156420464855
13400	0.003412688968389328	-0.0004900034725070915	-0.0004566559376211446	3.334753488594693e-05	Dmpk	neither	-0.26238057631236084
15213	0.0015118743554934197	-0.0004880832075446416	0.00011201116867413612	0.0006000943762187777	Hey1	neither	-0.7804544296044471
52906	0.002681075087842777	-0.0004850266636583388	-0.0005511585433466996	-6.613187968836082e-05	Ahi1	neither	-0.3224837398305693
235402	-0.0025351709997859864	-0.000483336279460281	-0.0005515702232364098	-6.823394377612876e-05	Lingo1	neither	0.38647845057976593
17060	0.0032874114924015727	-0.0004822978679016747	0.002885628999290697	0.0033679268671923716	Blnk	neither	-0.36054932471280304
21940	-0.007341036303604917	-0.0004784091117151777	-0.0005064515797501092	-2.8042468034931544e-05	Cd27	neither	0.0052478941946680485
230721	-0.0020749508132526517	-0.00046986106652956747	0.0005237785788692098	0.0009936396453987771	Pabpc4	neither	0.8810539139498282
225825	0.0005078507302929139	-0.0004687967704902501	-0.00041682805459594994	5.196871589430017e-05	Cd226	neither	-1.7756384394891822
66824	-0.0010493031651035727	-0.0004580320702290686	-0.00046670415586435253	-8.672085635283953e-06	Pycard	neither	0.39286802931757103
73852	0.006391526491535353	-0.00045703972902161745	-0.0009134697786332691	-0.0004564300496116516	D3Ertd751e	neither	-0.15545315014375896
13363	-0.0010614838431869582	-0.0004465662664336399	-0.000988951290908332	-0.0005423850244746921	Dhh	neither	0.5895670587122608
233878	-0.0005525984113965936	-0.0004445434069012709	2.622839258898925e-05	0.00047077179949026016	Sez6l2	neither	1.4532003703349967
22171	-0.0009303149585737111	-0.0004440684828289617	-0.0001922600625203767	0.000251808420308585	Tyms	neither	1.4011273266010384
18779	0.0010391249890563886	-0.00044236873751923796	-0.0006708702041773813	-0.00022850146665814337	Pla2r1	neither	-0.7879905604841033
245020	0.0008883933100928453	-0.0004351064949957757	-5.262004657023123e-05	0.00038248644842554444	Slc35g2	neither	-0.49942458340646007
11364	0.0031315530794885924	-0.0004331969022296297	0.0005476214093842249	0.0009808183116138546	Acadm	neither	-0.19169878672765164
16658	0.001145568174591699	-0.0004307844907825892	0.0010175010989162394	0.0014482855896988285	Mafb	neither	-0.5221369443129713
219114	-0.0007292270736885874	-0.00042641499712151693	-0.00035087474680283007	7.554025031868687e-05	Ska3	neither	1.7699022681131917
74134	-0.0004551249408279243	-0.00042564793438232127	0.0001445538206909885	0.0005702017550733098	Cyp2s1	neither	1.6434489564782062
67163	0.001998775152985271	-0.0004217459488963152	-0.00011916802121693627	0.00030257792767937895	Ccdc47	neither	-0.39444234478195034
23850	-0.005202743909007401	-0.00041841989837221257	-0.0007886267388560848	-0.0003702068404838722	Pappa2	neither	0.017223015756131558
381644	0.0025156239984630855	-0.000418028262356678	0.00017199310196711772	0.0005900213643237958	Cep135	neither	-0.31613925245851987
29857	0.004971698137583948	-0.00041463211176782694	0.0012604473997045616	0.0016750795114723886	Mapk12	neither	-0.23664899800147346
12298	0.005544372842032105	-0.00041139534039075286	0.0014151082486467432	0.001826503589037496	Cacnb4	neither	-0.17281868479614856
268902	0.000776779826672035	-0.00040420100792395346	-0.00015951491944680375	0.0002446860884771497	Robo2	neither	-1.1403666187788435
544963	0.0004947875837109241	-0.0004022032356228701	-0.0003612258788835516	4.097735673931846e-05	Iqgap2	neither	-2.1090635642484785
13841	-0.00510691473264602	-0.00040153030057188226	-0.001466779971469162	-0.0010652496708972797	Epha7	neither	0.1938275908045702
76217	-0.001233872917282987	-0.00040120558396288496	-0.0007044493627026183	-0.0003032437787397333	Jakmip2	neither	0.6399647279458895
22401	0.01040156703878497	-0.00040057797531683966	0.0025058748304944917	0.002906452805811331	Zmat3	neither	-0.02007037285008018
78286	0.0006323939724851076	-0.0003873431255243628	-6.201568229024357e-05	0.0003253274432341192	Nav2	neither	-1.462252737127757
76787	-0.006627405070846891	-0.0003859834786384551	-0.0015302711936400447	-0.0011442877150015895	Ppfia3	neither	0.10854386465696814
18768	0.0011614129721794605	-0.0003858024924312407	-6.214853379052357e-05	0.0003236539586407172	Pkib	neither	-0.804269805702092
12575	0.023275068777597992	-0.0003805022651371128	0.014324560264246824	0.014705062529383937	Cdkn1a	neither	0.023623629714452546
