	coef	c_control	c_perturbed	delta	symbol	label	log2FC_control_L2C_vs_E2C
63954	-0.0017077621314314322	-0.0008569321745242695	-0.0010123363657007264	-0.00015540419117645687	Rbp7	neither	1.03723704802598
210356	0.0022911233205895674	-0.0008533099588351669	-0.00039550520840878577	0.0004578047504263811	Nckap5	neither	-0.822894404589251
19057	0.0022106274506618877	-0.0008521802415179088	-0.0015194366975532856	-0.0006672564560353769	Ppp3cc	neither	-0.4319987129891743
13823	0.0017732467194543577	-0.0008516802009940859	-0.00047144006014614116	0.00038024014084794475	Epb41l3	neither	-1.1099201701521666
12986	0.009584227997609279	-0.0008465431048256922	0.002590308334896335	0.0034368514397220273	Csf3r	neither	0.030033841188337282
56358	0.0013219660736170987	-0.0008424541403044441	-0.00039677291783721193	0.0004456812224672322	Copz2	neither	-1.2261253362254807
72568	-0.0061228006380014376	-0.000841910912301003	-0.0013572156306887078	-0.0005153047183877047	Lin9	neither	0.655896634379405
320563	0.001138958532695391	-0.0008411295360521682	-0.0004588091449605308	0.0003823203910916374	Islr2	neither	-0.6662974506064703
66395	0.00610142259097119	-0.0008380493544289422	-0.0005197192041762197	0.0003183301502527225	Ahnak	neither	-0.08809570823555708
16658	0.001145568174591699	-0.0008367534509456929	-0.0010369607638698146	-0.00020020731292412172	Mafb	neither	-0.8358579202769436
54131	-0.0015282698995234632	-0.0008340217208763034	-0.0012398458667909748	-0.00040582414591467135	Irf3	neither	1.6389592869761969
74470	0.003271565711985909	-0.0008272527190101063	-0.0016234243511401194	-0.0007961716321300131	Cep72	neither	-0.352034492025908
321007	0.0023083330957763804	-0.0008253998577335555	-0.0004069715107292416	0.0004184283470043139	Serac1	neither	-0.6614816972661802
13400	0.003412688968389328	-0.0008239577268036904	-0.0011754861115158804	-0.00035152838471219	Dmpk	neither	-0.41256261681127987
56047	0.001605647077075818	-0.0008235508694822621	0.0002404139727400436	0.0010639648422223057	Msln	neither	-1.3793319879206027
77113	-0.005293826957748966	-0.000822029500735236	-0.0011371148103258213	-0.00031508530959058526	Klhl2	neither	0.7056726174064772
208092	-0.0013332046092182199	-0.0008215635045518694	-0.0013372676320866298	-0.0005157041275347604	Chmp6	neither	0.9542017867907924
665113	0.002397491271090761	-0.0008179364800882415	-0.000666900257527097	0.00015103622256114454	Tnik	neither	-0.7402295808748363
12630	0.004555259909687711	-0.0008096724604425685	0.0001567346359214825	0.000966407096364051	Cfi	neither	-0.13173915864266722
240023	-0.0010850835575919831	-0.0007807933801412203	-0.0008331529395881954	-5.235955944697516e-05	Pnldc1	neither	2.1035718937744146
12482	0.0014619519121043141	-0.0007760637499265216	-0.0006841975555177207	9.186619440880092e-05	Ms4a1	neither	-1.2633201659703437
27660	-0.0029625392178021397	-0.0007748415688335675	-0.0010898035275562334	-0.0003149619587226659	1700088E04Rik	neither	0.806980017999691
50490	-0.010669334746565996	-0.000774560721614447	-0.0009930096267595856	-0.00021844890514513863	Nox4	neither	0.5350211255702749
235534	0.003045439242340661	-0.0007695132634652556	-0.00023643447528014168	0.0005330787881851139	Pxylp1	neither	-0.20061711381580463
19769	-0.004482029329828428	-0.0007669087500063626	-0.0010290775676603714	-0.00026216881765400875	Rit1	neither	0.7509000246713341
634731	-0.0011580345320570907	-0.0007663471253173792	0.000745006211245299	0.0015113533365626783	Susd1	neither	0.8519239893288978
17885	-0.001318984792905066	-0.0007566975890814919	-9.393910211606378e-05	0.0006627584869654281	Myh8	neither	0.6290947524516625
622434	-0.0021273874739582404	-0.0007521736506755899	-0.001266215205367803	-0.0005140415546922132	Arhgef26	neither	1.3214217685714789
70223	0.002402457211215207	-0.0007426656641762652	-0.0010135152114755237	-0.0002708495472992585	Nars	neither	-0.6261856512037354
50773	-0.0006124708087416036	-0.0007401616876402089	-0.0005089051246628674	0.0002312565629773415	Nt5c	neither	2.3145285277559218
75590	-0.002817528104810045	-0.0007385041012747876	-0.0016850107721588879	-0.0009465066708841003	Dusp9	neither	0.9505616909936464
68846	-0.0007298196014974011	-0.0007380023728424487	0.000218667940379738	0.0009566703132221868	Rnf208	neither	0.9780972510853553
110033	-0.0015497550106404402	-0.0007349544862551552	-0.00018330488470354154	0.0005516496015516136	Kif22	neither	1.7740183692593572
75597	0.0018219025099965264	-0.0007336563851910036	-0.00037924753343016867	0.00035440885176083494	Ndufaf2	neither	-0.8649029223563561
67758	0.001835001525977427	-0.0007319215948020651	-0.00042934068335608917	0.0003025809114459759	Aadac	neither	-0.6502621476976801
12029	0.0007606354762191492	-0.0007258019144376239	0.00021375697954359563	0.0009395588939812195	Bcl6b	neither	-1.0357801026832771
72902	0.002869579860011434	-0.0007213597643865484	-0.00024064866719764605	0.0004807110971889023	Spock3	neither	-0.3905564144498744
66902	0.0007713457068540194	-0.0007208565840109885	-0.00045186254825702775	0.00026899403575396077	Mtap	neither	-2.2779007895549053
77976	0.003236289143026024	-0.0007175837865411114	-0.0007248152737762326	-7.2314872351211855e-06	Nuak1	neither	-0.5672292462803539
207495	0.004732349230443993	-0.0007167303966167328	0.00025325769031654845	0.0009699880869332813	Baiap2l2	neither	-0.07811067231051722
233199	0.0007439974721052786	-0.0007141982905536664	-0.0003119570659441433	0.0004022412246095231	Mybpc2	neither	-0.7983828683401132
109660	-0.0034311745780329314	-0.0007097752535684866	0.0007094382782197813	0.0014192135317882678	Ctrl	neither	1.0543053351359353
12831	-0.0047051422405880615	-0.0007070036072845362	0.0016500826351214242	0.0023570862424059603	Col5a1	neither	0.21160205864063425
235041	0.002115473223845176	-0.0007047219292398146	-0.0006660782747400656	3.864365449974898e-05	Kank2	neither	-0.6945323828836185
243897	0.0037612493069798386	-0.0007035291793150391	-0.001266333745260177	-0.000562804565945138	Ggn	neither	-0.16243539444576413
74694	0.0009589745296348013	-0.0007010775261266828	-0.0005669106824083683	0.00013416684371831452	Tbc1d30	neither	-1.585716080953594
68440	0.002208773712343852	-0.0006979305329025767	-0.00044111665333281815	0.00025681387956975855	Dusp23	neither	-0.5578283609172949
20354	-0.007493188488446679	-0.0006818174099607791	-0.0002811746409327796	0.00040064276902799953	Sema4d	neither	0.5584248188983552
239188	0.0013522632013150684	-0.0006816213514223558	-0.0004945787735401668	0.00018704257788218904	Enox1	neither	-1.2356422541234928
19876	-0.012019124637610012	-0.0006772800703229687	-0.001139609698367129	-0.00046232962804416034	Robo1	neither	0.44553114646768904
214663	-0.004238021288183428	-0.0006750520811437786	-0.0010498041305886847	-0.0003747520494449061	Slc25a29	neither	0.6822889300268868
101685	0.0019151042769537771	-0.0006735448392518435	-0.0010984301597866076	-0.00042488532053476416	Spty2d1	neither	-0.6494363012769959
53625	-0.0029459242271584842	-0.0006724285652770274	-0.0009159177484121755	-0.00024348918313514805	B3gnt2	neither	0.944650532323211
75690	0.0032182088178681237	-0.0006701431394448255	-0.0011873357851782602	-0.0005171926457334347	Vsig10l	neither	-0.2791870725329156
241494	0.0009785828085575924	-0.0006693671506109255	-0.0007384363063632493	-6.906915575232385e-05	Zfp385b	neither	-1.461079931156834
211712	0.0022402083855228732	-0.0006660587361720355	-0.00033479388105986065	0.00033126485511217487	Pcdh9	neither	-0.6696086142006688
338403	0.0013368536961442855	-0.0006545422288719789	-0.0002874538947584696	0.0003670883341135093	Cndp1	neither	-0.9554494600575315
11931	0.004163261207813652	-0.0006525328681041818	-0.0006325829819189665	1.994988618521528e-05	Atp1b1	neither	-0.19180360565613003
140488	-0.006504170996644577	-0.0006517104765904412	-0.000279810966684033	0.00037189950990640814	Igf2bp3	neither	0.5247967064757982
110310	-0.0042757593967375105	-0.0006452051581860783	0.0009896989179175872	0.0016349040761036654	Krt7	neither	0.6945108697604196
232035	0.0058419629567002355	-0.0006421841927955635	-0.0003259904719417449	0.0003161937208538186	Ccser1	neither	-0.06568616439001145
22031	-0.019281953812954004	-0.000642033178718411	0.00297742531584117	0.003619458494559581	Traf3	neither	0.34606921655815376
83946	0.002446174886318957	-0.0006414503146409797	-0.00013251886508158154	0.0005089314495593982	Phip	neither	-0.5315756757721639
320865	0.0030571058347324894	-0.0006343726138947648	-0.0002447745287368274	0.0003895980851579374	Cdh18	neither	-0.16855312495080887
12795	-0.00162140169915176	-0.0006254462699836547	-0.0005386418750582843	8.68043949253704e-05	Plk3	neither	1.4743437007931621
22771	0.0008944978239577005	-0.0006220751471876849	0.00015610231721471321	0.0007781774644023982	Zic1	neither	-0.6563184951356993
320633	-0.0022282258744347905	-0.0006201946461692055	-0.0006234316184952216	-3.236972326016137e-06	Zbtb26	neither	1.1273972497640548
213760	0.001051738270185445	-0.0006176505828940621	-0.0005896659880891107	2.798459480495138e-05	Prepl	neither	-1.4413027530028253
78100	0.002458924355944452	-0.0006167965234102468	-0.00046096523521245745	0.0001558312881977893	Msantd4	neither	-0.4830358093125606
12850	0.0047198795459725	-0.0006102233557115226	-0.0006824935202349011	-7.227016452337847e-05	Coq7	neither	0.043617726353602906
20682	0.0030961289015451828	-0.0006088993789475272	-0.001416518111261288	-0.0008076187323137608	Sox9	neither	0.12397480236534283
11927	-0.00225535285667743	-0.000594239508828751	-0.00041540932206716026	0.00017883018676159078	Atox1	neither	0.9050263324604911
18791	0.0038581120048062066	-0.0005807287745836668	-0.0004213094690377135	0.00015941930554595334	Plat	neither	-0.19350853002697657
17427	0.007238343446025018	-0.0005723797186884111	0.001909441840222676	0.002481821558911087	Mns1	neither	0.01155020864810008
70466	-0.004026390044372589	-0.0005692701883726559	-0.0007459418792758397	-0.00017667169090318383	Ckap2l	neither	0.6436661818775011
56533	0.0006751355142739268	-0.0005623797788621713	-0.00028657671389078007	0.0002758030649713912	Rgs17	neither	-2.1439499572362686
98170	-0.01969468920886977	-0.0005556300514878195	0.020899833363503525	0.021455463414991344	Tmem132a	neither	0.7393150705537128
54650	0.0011701297872947626	-0.0005537020428481001	-0.00027006197497981654	0.0002836400678682835	Sfmbt1	neither	-1.2114828772099693
12876	0.0012902334804400738	-0.0005510080685944051	-0.0008318777436507912	-0.0002808696750563861	Cpe	neither	-0.26748286393329135
20616	0.0021855165984349914	-0.0005503805232933384	-0.0005323213772323803	1.80591460609581e-05	Snap91	neither	-0.43416791541254973
74761	-0.004223642435902725	-0.000548890489454124	0.00018628711288225244	0.0007351776023363765	Mxra8	neither	0.5527099534352364
228778	-0.002647640678089094	-0.0005420730071644578	-0.0006332607036959266	-9.118769653146874e-05	6820408C15Rik	neither	0.8340742896933777
19204	-0.002594099656288727	-0.0005416483372308592	-1.7046898034399183e-05	0.00052460143919646	Ptafr	neither	0.5263157549048502
14536	-0.00601641803192309	-0.0005380705271983104	-0.0005525219060636547	-1.4451378865344331e-05	Nr6a1	neither	0.4889101733004434
18779	0.0010391249890563886	-0.0005338672067389843	-0.0005043728285064009	2.949437823258341e-05	Pla2r1	neither	-0.7216692001471541
18712	-0.00122391773207449	-0.0005316343560484579	-0.0005000625080658672	3.157184798259071e-05	Pim1	neither	1.5489971371606313
14420	0.0076912812612621355	-0.0005289996902901452	-0.001304457547398584	-0.0007754578571084387	Galc	neither	0.12066540903392416
224661	0.002771006038261176	-0.0005268466273160903	-8.416903673549931e-05	0.000442677590580591	Slc26a8	neither	0.09087040995663041
27261	-0.0009346762084211093	-0.0005198263532460394	-0.00045633416502141377	6.349218822462567e-05	Dok3	neither	1.4532788569544575
12902	-0.008450080437120252	-0.0005196021886000068	0.002902439131654264	0.003422041320254271	Cr2	neither	0.29328744538234164
17897	-0.002657098725737661	-0.0005159231126248298	-0.0016903586445232218	-0.001174435531898392	Myl3	neither	0.49052078703155555
15213	0.0015118743554934197	-0.0005113801249191144	-4.174560079205851e-05	0.0004696345241270559	Hey1	neither	-0.6438232228664177
73683	-0.0019775381719340625	-0.0005094623387512132	0.00017160452602559784	0.0006810668647768111	Atg16l2	neither	0.6574366628939243
11513	-0.005104422086895493	-0.0005086489177739984	0.0005242820196848998	0.0010329309374588983	Adcy7	neither	0.4784823060903179
110197	0.0013422596973942209	-0.0005069665734313611	-0.0006818900763743059	-0.00017492350294294478	Dgkg	neither	-0.5314317938807331
108899	-0.0007634332110802759	-0.0005017656255146239	0.00011402794588409112	0.000615793571398715	2700081O15Rik	neither	1.415264337238939
235281	-0.0018411524887378375	-0.0004959017022212108	0.001177530581136764	0.0016734322833579748	Scn3b	neither	0.37895482882085063
241230	0.0016679575035964316	-0.0004915229617211087	0.00011920456533460715	0.0006107275270557158	St8sia6	neither	-0.4534459106313005
66953	-0.002307060199367514	-0.00047967326886604554	0.00015245208818390974	0.0006321253570499552	Cdca7	neither	0.8891324540917316
15186	0.0012767381345365422	-0.0004792144540612564	3.744027337140399e-05	0.0005166547274326604	Hdc	neither	-0.6452376674013669
70717	0.010389260926548632	-0.00047321018786568677	0.0024617982144333017	0.0029350084022989886	Medag	neither	-0.29501973478707905
100198	0.002352423203468125	-0.0004725485630843411	-0.0008682935544495795	-0.0003957449913652384	H6pd	neither	0.06122583695227444
20897	0.003239908534631885	-0.0004723496443592936	-0.002392112005120183	-0.0019197623607608892	Stra6	neither	-0.28674693677456586
18039	0.0023145431654496003	-0.00047047789307229674	0.0031459805553170884	0.003616458448389385	Nefl	neither	-0.13966508659182617
21823	0.005398916164278167	-0.0004692351097609977	0.0001978081917650638	0.0006670433015260615	Th	neither	0.010596410171760209
170459	0.000600176837561622	-0.000465976248168479	-0.00015467350731163996	0.00031130274085683905	Stard4	neither	-1.421226338846058
56811	-0.005628015873093352	-0.000463356315856588	0.0033144306159215587	0.003777786931778147	Dkk2	neither	0.20347981055285666
23794	0.0012297393731091962	-0.0004624655803942157	-0.0006733121896652116	-0.0002108466092709959	Adamts5	neither	-1.092748566122479
71755	-0.0011392538348109378	-0.00045731238440991853	-0.00030521790260224196	0.00015209448180767657	Dhdh	neither	1.3374239731404978
14400	0.00138345052790648	-0.0004528757199882966	-0.0009899563926401836	-0.000537080672651887	Gabrb1	neither	-0.32209358992665477
76223	0.0024433852838290984	-0.00045232110463539816	0.0003697994042716169	0.000822120508907015	Agbl3	neither	-0.3200078114699397
217341	0.0008649899263756034	-0.00045228895069254126	-9.328803188787364e-05	0.0003590009188046676	Qrich2	neither	-0.86315792222542
227632	-0.0010111670827596042	-0.00045081294227994925	3.161800531900815e-05	0.0004824309475989574	Kcnt1	neither	0.4283308665561013
225724	0.0012605572828537739	-0.0004455515525436163	-0.0001811389919734286	0.0002644125605701877	Mapk4	neither	-0.3748112891007643
228357	0.0006878582186599283	-0.0004417509281304024	-0.000262959362689669	0.00017879156544073344	Lrp4	neither	-1.1144501536013842
118449	0.002505916646162973	-0.0004397698409903305	-0.0010428543467126648	-0.0006030845057223343	Synpo2	neither	-0.0931975610085818
71240	-0.0009014044302681834	-0.00043949456141680526	-3.0859128355347554e-05	0.0004086354330614577	Osbpl7	neither	1.565354518112392
68667	0.0012506113009730282	-0.0004363145260517022	-0.0002515786505551102	0.000184735875496592	Trpm4	neither	-0.5901572524419398
330908	-0.0035142315805061527	-0.0004285010659964352	0.0019095223043264086	0.002338023370322844	Opcml	neither	0.5902862961518432
18769	-0.009097782086893894	-0.0004225061328010896	-0.0007931766618336787	-0.00037067052903258914	Pkig	neither	0.38876589075529844
219228	-0.002186501890333149	-0.00041748909775116643	0.001096044410072799	0.0015135335078239655	Pcdh17	neither	0.8796869217766997
70726	-0.00427375317203963	-0.000416925157326078	0.0034716396313341277	0.0038885647886602055	Angptl6	neither	-0.17000889374865644
107513	0.002045559560677801	-0.00041363181572133913	-0.00028184714389978423	0.0001317846718215549	Ssr1	neither	-0.33471360227833347
432530	0.002148837954126144	-0.00041081533817674	-0.0010403073334960045	-0.0006294919953192645	Adcy1	neither	-0.0827966640243743
236904	-0.009613946015577003	-0.000401489526338464	-0.0012326018974063383	-0.0008311123710678743	Klhl15	neither	0.36143414032598536
170737	-0.006122708298460106	-0.00039491634309327215	0.00019906968256267062	0.0005939860256559428	Znrf1	neither	0.6010796413151112
103967	0.001258713966210759	-0.00039377719282834747	-0.0003712051796587007	2.2572013169646743e-05	Dnm3	neither	-0.6340742097279591
241525	-0.001718847003135082	-0.0003926929159361453	-0.0010309325378079252	-0.0006382396218717798	Ypel4	neither	0.9618410790084772
18768	0.0011614129721794605	-0.0003923498198681146	-0.0003918644326297778	4.853872383368211e-07	Pkib	neither	-0.5744190655145396
20656	-0.0017909472494701708	-0.0003912306566548858	-0.0005229923534262968	-0.000131761696771411	Sod2	neither	0.880584817489311
219114	-0.0007292270736885874	-0.0003877062715705698	-0.0003002934154432744	8.74128561272954e-05	Ska3	neither	1.72973270747859
140571	0.0007394878527404583	-0.0003862301808132148	-0.000296383444024775	8.984673678843981e-05	Plxnb3	neither	-1.053559628084283
12810	-0.0010220540775802939	-0.00038618050796966597	-0.0002064742960177251	0.00017970621195194088	Coch	neither	0.706769973047788
75641	-0.0040863274526894726	-0.0003860357478515944	0.0009429968817783061	0.0013290326296299005	1700029I15Rik	neither	0.2816438680581302
56631	-0.0009667859892389985	-0.00038437533389753934	-0.0005313791794130548	-0.0001470038455155155	Trim17	neither	1.209762718570439
72472	-0.0026769542774594183	-0.00038296031646743766	-0.0002973967977623803	8.556351870505735e-05	Slc16a10	neither	0.6646878957660881
18413	-0.0005066821483293225	-0.00037982958104476144	-0.000597922394443347	-0.00021809281339858555	Osm	neither	1.1455702712607543
381644	0.0025156239984630855	-0.0003795263371113561	-4.502605788577878e-05	0.00033450027922557734	Cep135	neither	-0.19963437552847987
270192	-0.0074708161102057	-0.0003788140711433259	0.0021651195029784185	0.0025439335741217445	Rab6b	neither	0.398827015895238
66824	-0.0010493031651035727	-0.00037682767583842064	-0.00013794059071035639	0.00023888708512806426	Pycard	neither	1.1630196857087864
13058	0.003053388462847711	-0.0003719602349377369	-5.518467272313457e-05	0.00031677556221460234	Cybb	neither	-0.023965733407080327
24001	0.005918391231393209	-0.00037101268892447806	-0.0003737597600180678	-2.747071093589721e-06	Tiam2	neither	0.0018517239608247427
544963	0.0004947875837109241	-0.0003694259065607347	-0.00014808765699264516	0.00022133824956808952	Iqgap2	neither	-1.9329974292191163
16768	0.0005693507314988849	-0.0003684717748211217	2.414597159430477e-05	0.0003926177464154265	Lag3	neither	-0.6673138101714245
216867	-0.002183582655200881	-0.00035302710526861604	0.0001878357278030363	0.0005408628330716524	Slc16a11	neither	0.6651907921161514
71228	0.005791979122686849	-0.00035137304651628495	-0.0013131307603731139	-0.0009617577138568289	Dlg5	neither	0.01702641300978305
16438	0.00473167701582156	-0.0003468308914601801	2.0319812521107528e-05	0.0003671507039812876	Itpr1	neither	-0.030008387940920405
70551	0.0005284756590021292	-0.00034488209002972843	-0.0001728432166082769	0.00017203887342145152	Tmtc4	neither	-1.5650066668507767
109272	0.0010242412081732661	-0.0003446414206710221	0.0002293875123291031	0.0005740289330001252	Mybpc1	neither	-0.5645510310389055
216292	0.001608434149670186	-0.0003442033804830197	-0.00042630442528062746	-8.210104479760774e-05	Mettl25	neither	-0.27713789982889614
338370	0.007776587612157363	-0.0003438106183577708	0.0008264410549979216	0.0011702516733556924	Nalcn	neither	0.10138318127124663
71279	0.0010822080844695792	-0.0003436498657205493	-0.0002943114670006739	4.9338398719875375e-05	Slc29a3	neither	-0.4929984099807202
216856	0.001334288169688112	-0.00033619143689310216	0.00010237289174863434	0.0004385643286417365	Nlgn2	neither	-0.06079108303706929
14183	0.0006808373663003875	-0.0003357597539027363	-0.000299996079275724	3.5763674627012256e-05	Fgfr2	neither	-1.1347219662020176
233878	-0.0005525984113965936	-0.00033174372504345774	-0.0004470134361661721	-0.00011526971112271435	Sez6l2	neither	1.7457815465420727
244895	0.003671379804624284	-0.0003301550168920306	-4.112045671376402e-05	0.00028903456017826654	Peak1	neither	-0.08746753571543006
107503	0.0034991973607352658	-0.0003268301153536516	-0.00015179040197667643	0.00017503971337697518	Atf5	neither	-0.06734865220627322
207911	0.007594463149893183	-0.00032247707591868854	-0.0025489528516335256	-0.002226475775714837	Mchr1	neither	-0.08815848336979194
18984	-0.0004677289850941731	-0.0003220252947645482	-0.00020554685095250882	0.00011647844381203938	Por	neither	2.3075598146598146
232821	-0.0032634807311706943	-0.00032085717092739287	-0.0003691930465054598	-4.833587557806691e-05	Ccdc106	neither	0.4686386708887703
101772	0.0017360240759573587	-0.0003193748196045453	-0.0008932982188554716	-0.0005739233992509262	Ano1	neither	-0.11637400259912337
77782	-0.00030351512279033397	-0.0003155314867737107	-0.00020522913260806282	0.0001103023541656479	Polq	neither	3.3100496428678006
319901	0.001092037821022753	-0.0003155224722260047	6.0126244208211595e-05	0.00037564871643421633	Dsel	neither	-0.2202512078406047
51801	0.00047949732522968276	-0.000312994448356918	-0.0002651075519425526	4.7886896414365394e-05	Ramp1	neither	-1.2419734248578975
17387	0.001095973192061985	-0.0003097847355615366	-0.0003732591325664671	-6.34743970049305e-05	Mmp14	neither	-0.12275442184088028
16971	0.006106135958574104	-0.0003079449192221062	-0.0007912402587992888	-0.0004832953395771826	Lrp1	neither	0.011929061505625881
14081	0.0008164402953713671	-0.00030223586051715995	-0.00022470935853133702	7.752650198582293e-05	Acsl1	neither	-0.8237980188019884
73728	0.001405560855590048	-0.00030191853265214416	-0.0002915195560479028	1.0398976604241383e-05	Psd	neither	-0.28260132309754793
56485	0.0008366872199686845	-0.00029967657282479803	-2.6700473766722188e-05	0.00027297609905807584	Slc2a5	neither	-0.2902093196119823
16511	0.00043121242020896207	-0.00029811254644997463	-0.0002607107673501807	3.740177909979396e-05	Kcnh2	neither	-1.6515673403791125
319520	0.0005273626898562722	-0.0002942212433220913	0.0001801823076981885	0.00047440355102027984	Dusp4	neither	-1.062459945928531
76547	-0.0006754156420136565	-0.0002914144374160024	-0.00041801255233901296	-0.00012659811492301057	Tmem101	neither	1.0986333947078524
320051	0.0004233069196647208	-0.0002900228311995888	0.00011524556563071344	0.0004052683968303022	Exph5	neither	-0.8930755569081658
218341	-0.0010543739461016865	-0.0002881097618433185	0.0005602883399402301	0.0008483981017835486	Rfesd	neither	0.8662436266903177
225825	0.0005078507302929139	-0.0002874175051620885	-9.403734596673584e-05	0.00019338015919535264	Cd226	neither	-0.8002597102375013
12643	-0.005867854784649521	-0.00028622059649494963	0.0029167567131779147	0.0032029773096728643	Chad	neither	-0.5333225823702533
666048	0.0014527465935809114	-0.00027999539594924155	0.0009984518380800997	0.0012784472340293413	Trabd2b	neither	-0.29406214485601717
18584	0.0015519245091677445	-0.00027668139682312604	-0.0003706656076596563	-9.398421083653028e-05	Pde8a	neither	-0.2628734705663665
18974	0.0005076557074740186	-0.00027370258942047246	-0.00021584729611602834	5.785529330444412e-05	Pole2	neither	-1.2306370342639366
68567	0.0006420846529014775	-0.0002735778555952479	-0.0006594358799006607	-0.00038585802430541276	Cgref1	neither	-0.20496541298010945
171531	0.0022158751307300604	-0.0002688427581558331	-0.0009961638222526327	-0.0007273210640967997	Mlph	neither	0.006649736715327076
30954	0.00609558579952192	-0.00026883883198959433	0.0010362738624354164	0.0013051126944250107	Siva1	neither	0.1127956795039347
330409	-0.0013515279801102889	-0.00026878890837237916	-2.6211282757892425e-05	0.00024257762561448673	Cecr2	neither	0.8005682214719106
11746	0.001275696845910789	-0.0002656157665368025	0.0001811321269921021	0.00044674789352890456	Anxa4	neither	-0.27647485950082
16975	0.0031652427299693237	-0.0002645245586724354	-0.0012315917634352842	-0.0009670672047628488	Lrp8	neither	0.03108805527509834
238024	-0.0003832270511714303	-0.000263761217574695	-3.154572116723887e-05	0.00023221549640745615	Fn3krp	neither	1.5690343168081935
99512	0.0015303992770483341	-0.0002627866148084584	-3.641608210977997e-05	0.00022637053269867845	Wdr47	neither	-0.2866610128665224
14545	0.007713109274291431	-0.00026202065306084777	0.0005941336008425403	0.000856154253903388	Gdap1	neither	0.08102096775765708
12236	0.003466551995864576	-0.0002613230642454189	-0.00022289052845190696	3.843253579351196e-05	Bub1b	neither	0.04536770419185706
20509	-0.0006291634706259053	-0.00026036474409451746	0.00017035955376474386	0.0004307242978592613	Slc19a1	neither	1.3226884363462854
16535	0.0019316343281472433	-0.00025448890935814345	-0.0004023416395756589	-0.00014785273021751544	Kcnq1	neither	-0.07297138673247401
72585	-0.0011194375224351384	-0.00025311897443422394	0.0002410387158956927	0.0004941576903299167	Lypd1	neither	0.4965668642475074
72008	-0.002089547764498024	-0.00024727242405096826	0.0002915839528344004	0.0005388563768853687	Zfyve19	neither	0.6593958567681284
234515	0.00516761875377889	-0.00024161557840425275	-0.002716271212302445	-0.0024746556338981923	Inpp4b	neither	0.8309465239541027
22171	-0.0009303149585737111	-0.00024111526312551392	-2.0575471459536554e-05	0.00022053979166597736	Tyms	neither	0.9802194049534495
22785	-0.0016775671903552457	-0.00023925687273402082	-0.00015630938765175703	8.294748508226379e-05	Slc30a4	neither	0.6366257305556147
26949	0.0065651066948202545	-0.00023829448123366677	-0.0008535280596658231	-0.0006152335784321563	Vat1	neither	0.19329106196622528
54725	0.0010425560666997326	-0.00023521284640756927	-0.00011899546231078976	0.00011621738409677952	Cadm1	neither	-0.4064092647990762
14632	-0.000752665368738606	-0.00023467899892256445	-0.0001717707771599015	6.290822176266295e-05	Gli1	neither	0.8991008115286498
11600	0.0005205492579753231	-0.00023390130861046117	-0.0001956423162463999	3.825899236406126e-05	Angpt1	neither	-0.5242784945497216
237353	-0.004620977534842529	-0.00023361013397239886	0.00010010048064678143	0.0003337106146191803	Sh3rf3	neither	0.3512195066723589
12162	0.00459592865738221	-0.00023245699320369949	-0.0010345758368100896	-0.0008021188436063901	Bmp7	neither	0.19830694435830257
269423	0.0021107358348142094	-0.00023223636389581095	-0.0003746703952051891	-0.00014243403130937817	Abhd18	neither	-0.020445784979001864
81904	-0.0022474126240373104	-0.00022947896732382223	0.0002817986880735407	0.0005112776553973629	Cacng7	neither	0.5343501822906578
76217	-0.001233872917282987	-0.0002291188257657412	0.00021641696980893038	0.0004455357955746716	Jakmip2	neither	0.36319357226126897
54381	0.009687410091020142	-0.00022894951294481666	-0.0018264521815281793	-0.0015975026685833627	Cpq	neither	0.19211995237521365
110351	0.0018741135849771214	-0.0002284089498995091	-0.0013315083326968394	-0.0011030993827973303	Rap1gap	neither	0.223563478827998
69217	-0.0039044720712377422	-0.00022763814652335685	-7.579774529517346e-05	0.0001518404012281834	Plekha4	neither	0.390633964859284
108153	0.003999348579908353	-0.00022703417457325267	0.0010391279462171037	0.0012661621207903564	Adamts7	neither	-0.05702838204896802
225913	-0.005632875624605075	-0.00022480792823389043	0.00032234465535125353	0.0005471525835851439	Tkfc	neither	0.37548522172391263
109019	0.0020314768566399802	-0.0002239593314865642	0.0006211785793257716	0.0008451379108123359	Nabp1	neither	-0.03846946114937535
236539	-0.00042276750549125633	-0.00021684107301782741	-3.520969747780593e-05	0.0001816313755400215	Phgdh	neither	1.952897269567655
22780	0.0012759102174221242	-0.0002141511703970647	-0.00046915864626242407	-0.0002550074758653594	Ikzf3	neither	-0.004125747845116213
80914	-0.0002823358093053254	-0.000208350546247019	-0.00018523738300361357	2.3113163243405427e-05	Uck2	neither	2.40566839780583
67603	0.0006829025897217594	-0.00020767889202419893	0.0003498878443921348	0.0005575667364163337	Dusp6	neither	0.005827449566000866
66446	-0.0017546603836974077	-0.00020418708800583286	8.725655699996746e-05	0.00029144364500580035	Exosc7	neither	0.7140980421190705
17381	0.000303569425977304	-0.00020346241063309484	-0.00020309358859298766	3.6882204010717516e-07	Mmp12	neither	-1.2572485878165653
210044	-0.0018429166625334968	-0.0002018090933139515	-0.00010557176855438224	9.623732475956925e-05	Adcy2	neither	0.39531874408698847
27371	0.002610197418634423	-0.0002015095328563725	-0.0006207915802388581	-0.0004192820473824856	Sh2d2a	neither	0.020091397701739355
12550	0.0018985996381031985	-0.00020099330268127707	0.00014176086672985637	0.00034275416941113347	Cdh1	neither	-0.036891460913356114
