Unnamed: 0	coef	c_control	c_perturbed	delta	symbol	label	log2FC_control_L2C_vs_E2C
74020	0.0082013251748854	-0.0047800626180896	-0.0025995534120615	0.0021805092060281	Cpne4	neither	-0.842207194835499
11881	0.0063812477197798	-0.0047547001635129	-0.0046991664166887	5.5533746824190135e-05	Arsb	neither	-1.6914241927296598
74464	0.0089643429680888	-0.004719871863155	-0.0004510419942681	0.0042688298688869	Zswim5	neither	-0.9879843360419982
21356	-0.0121541664744577	-0.0047039421280879	-0.0021523138850286	0.0025516282430592	Tapbp	neither	0.7868631038096686
54381	0.0096874100910201	-0.0046848227847047	-0.001885082333817	0.0027997404508877	Cpq	neither	-0.7015873671221705
237711	0.0059229663975063	-0.0046359336970226	-0.0041206195991746	0.0005153140978479	Eml6	neither	-1.9055923790165223
72486	0.0056550793371337	-0.0045998767401048	-0.0060936452352376	-0.0014937684951327	Obi1	neither	-2.141299971374012
18976	-0.0090411235816724	-0.0045175117341033	-0.0050059349433775	-0.0004884232092742	Pomc	neither	1.0800012130143943
22695	-0.0150264196498332	-0.0045064991831321	-0.0033969116011437	0.0011095875819883	Zfp36	neither	0.796184421104216
20692	-0.0087963625981467	-0.0044580935070756	-0.0062705080134355	-0.0018124145063598	Sparc	neither	0.7940836768579836
53619	0.012614892258853	-0.004436842226635	-0.0034445074246357	0.0009923348019992	Blcap	neither	-0.9025640721881308
66522	0.0115780449164405	-0.0044037808447407	-0.0036530759796249	0.0007507048651158	Pgpep1	neither	-0.840010016479929
329941	-0.0045183161788474	-0.0043981067926593	-0.001734528961808	0.0026635778308512	Col8a2	neither	1.09246887259617
69215	-0.0065722881969924	-0.0043903032320178	-0.0052722768057789	-0.0008819735737611	Sat2	neither	1.6146055126023966
13631	0.0044155846831341	-0.0043240094199304	-0.003624942556804	0.0006990668631263	Eef2k	neither	-2.4799460998740845
107227	0.011416499864896	-0.0043106731132351	-0.0112319667117752	-0.00692129359854	Macrod1	neither	-0.5546363201786207
21339	-0.0069370241457776	-0.0043005028762758	0.0004005838676726	0.0047010867439485	Taf1a	neither	1.883679872544712
100072	0.0068007936569947	-0.0042966709668352	-0.0017809153659396	0.0025157556008956	Camta1	neither	-1.5999666929940235
13032	-0.002722166970166	-0.0042737945727838	-0.0063371166586271	-0.0020633220858432	Ctsc	neither	4.354082266957753
71913	-0.0062678211586407	-0.0042714328414179	-0.0010165217259452	0.0032549111154727	Tmem79	neither	1.57149179432978
116838	0.0082108669325518	-0.0042360159374635	-0.0031649126042038	0.0010711033332597	Rims2	neither	-0.8513802348847741
67893	-0.0037427124031268	-0.0042115357421676	0.001884197111702	0.0060957328538697	Tmem86a	neither	1.1713236820818684
75568	-0.0057397308471646	-0.0041936328229299	-0.0004934426538206	0.0037001901691092	Capsl	neither	1.8173775492436184
109294	-0.0145145839858227	-0.0041228135542983	-0.0027806420469706	0.0013421715073277	Prex2	neither	0.9474884431521206
242202	-0.01258969765732	-0.0040676318122419	-0.007038276048467	-0.002970644236225	Pde5a	neither	1.0194920628234194
50794	-0.0101896636029432	-0.0040083432380173	-6.045895960429482e-05	0.003947884278413	Klf13	neither	1.1520601691721968
74182	-0.0188876792587953	-0.0039720741977061	-0.0006489337961812	0.0033231404015248	Gpcpd1	neither	0.8185670067571413
14534	-0.0099278063097291	-0.0039608519615405	0.0012953198929038	0.0052561718544443	Kat2a	neither	1.1272452158716793
170737	-0.0061227082984601	-0.0039091597476148	-0.0006844657406774	0.0032246940069373	Znrf1	neither	1.288340482384268
59126	-0.010257811255748	-0.0038947588402535	-0.0026779564730605	0.001216802367193	Nek6	neither	0.4523049557202886
76884	0.0051735112695876	-0.0038615675160756	-0.0035109364965449	0.0003506310195306	Cyfip2	neither	-1.803018007233896
21334	0.0035245664890807	-0.0037505113399977	-0.0028232550787602	0.0009272562612374	Tac2	maternal	-2.6935116414796307
70350	-0.0051854278735059	-0.0037365541847526	-0.0029946821530759	0.0007418720316767	Basp1	neither	1.1078505967825725
19713	-0.0044845404627094	-0.0036885938005882	-0.0031074656496418	0.0005811281509463	Ret	neither	1.199485475055635
16525	0.0040426907725308	-0.0036748263333348	-0.0024117554545617	0.0012630708787731	Kcnk1	neither	-1.8811305067304915
227394	-0.0031462402300806	-0.0036664647829538	-0.0023936203085109	0.0012728444744429	Slco4c1	neither	3.1810115855582595
268465	-0.0052766296532564	-0.0036625282875125	0.001693315179905	0.0053558434674176	Eme1	neither	1.7301959102179778
18187	0.0126612032455928	-0.0036235619841651	0.0047957613656144	0.0084193233497796	Nrp2	neither	-0.3980487674754923
227094	0.0074465333604815	-0.0035843231666756	-0.0049056516095052	-0.0013213284428295	Nemp2	neither	-0.7084980806654045
15368	0.0033464293768657	-0.0035398355425727	-0.0005731625892548	0.0029666729533179	Hmox1	neither	-1.707739715388791
109660	-0.0034311745780329	-0.0035351487129725	-0.0021166766757139	0.0014184720372585	Ctrl	neither	1.094532628030948
67755	-0.0039597444971752	-0.0035139546608918	-2.625575272017609e-05	0.0034876989081716	Ddx47	neither	2.4656429303999867
12902	-0.0084500804371202	-0.0034717712610671	-0.0041310845024499	-0.0006593132413828	Cr2	neither	0.7738494387572953
55927	0.0059587541706369	-0.0034582633034763	-0.0020430544554634	0.0014152088480129	Hes6	neither	-1.340813549273902
546611	-0.0101468079141216	-0.0033031050584564	-0.0029409643459153	0.0003621407125411	Klhl33	neither	0.8400723481172272
93888	0.010272403002463	-0.0033025184890953	-0.0019551170370203	0.0013474014520749	Pcdhb17	neither	-0.809723710232284
20750	0.0033498433035269	-0.0032903108584643	0.0001254237713933	0.0034157346298576	Spp1	neither	-1.9577721131371693
26939	-0.0025403781480784	-0.0032641320272676	-0.003071905182716	0.0001922268445515	Polr3e	neither	3.2569777151537007
73884	-0.0071310949379209	-0.0032527940098536	-0.0065274714732483	-0.0032746774633946	Zdbf2	neither	1.0630269987817194
21935	-0.0029339801623055	-0.0032032233715436	-0.0019725350295112	0.0012306883420324	Tnfrsf17	neither	1.4868631058692905
17873	-0.0078018517478813	-0.0031002931298015	-0.0048601838001927	-0.0017598906703911	Gadd45b	neither	1.0991514819568842
22151	0.004035142885398	-0.0030903223926932	0.0001873170437681	0.0032776394364614	Tubb2a	neither	-2.0080029919106197
21802	0.0038371257659305	-0.0030375714778942	-0.0017599873874908	0.0012775840904034	Tgfa	neither	-1.0719903995440232
236900	0.0077233732216576	-0.0030338892283413	0.0001194812008175	0.0031533704291589	Pdk3	neither	-0.9473586802019992
74895	0.0055577808847298	-0.0030296595936248	-0.0026256889631821	0.0004039706304427	Ccdc181	neither	-1.3892793582799297
77065	-0.003435615552911	-0.0030150380941622	-0.0015470209842293	0.0014680171099328	Ints7	neither	2.3144839993185173
67138	-0.0054763383818573	-0.0030105726827847	-0.0023533162765574	0.0006572564062273	Herc6	neither	0.9933467954641724
108897	-0.0022381575462689	-0.0030070007413804	-0.0001390980465578	0.0028679026948225	Aif1l	neither	1.5913035484313296
110417	-0.0024154235182933	-0.0030028459956268	-0.0010483728612953	0.0019544731343314	Pigh	neither	2.6521323579389864
71648	0.0029872723063853	-0.0029831197062951	-0.0015193694083037	0.0014637502979914	Optn	neither	-2.44741154492537
15442	0.007972589690845	-0.0029588880408886	-0.0016831664155427	0.0012757216253458	Hpse	neither	-0.8931353142331997
76267	-0.0118025045079892	-0.002917664459772	-0.0023097147034832	0.0006079497562888	Fads1	neither	0.2610902493562045
243277	0.0059216120109161	-0.002899680993477	0.0009272952248664	0.0038269762183434	Adgrd1	neither	-0.492130986971684
225845	-0.0109497674033013	-0.0028597598996877	-0.0093546871973781	-0.0064949272976903	Plaat3	neither	0.8010881964086539
